display_name,authority,authority_id,rank,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,superclass,class,subclass,infraclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,genus,subgenus,species,subspecies,variety,form,processing_timestamp,match_status
Nocibiotes,GBIF,4722194,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Nocibiotes,NA,NA,NA,NA,NA,2025-11-16T23:28:58Z,success
Nocibiotes granulatus,GBIF,9716533,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Nocibiotes,NA,Nocibiotes granulatus,NA,NA,NA,2025-11-16T23:27:05Z,success
Noctuidae,ITIS,117318,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:33:02Z,success
Nothridae,ITIS,733417,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,Acariformes,Sarcoptiformes,Oribatida,Holosomata,Crotonioidea,Nothridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:32:05Z,success
Nothrus,ITIS,702185,Genus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nothrus,NA,NA,NA,NA,NA,2025-11-16T23:32:52Z,success
Notibius,GBIF,4722618,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Tenebrionidae,NA,NA,NA,Notibius,NA,NA,NA,NA,NA,2025-11-16T23:28:59Z,success
Notiobia,ITIS,111139,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,NA,NA,Carabidae,Harpalinae,Harpalini,NA,Notiobia,NA,NA,NA,NA,NA,2025-11-16T23:32:46Z,success
Notiophilus,ITIS,109532,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Adephaga,NA,NA,Carabidae,Nebriinae,Notiophilini,NA,Notiophilus,NA,NA,NA,NA,NA,2025-11-16T23:29:00Z,success
Notoxus,ITIS,114406,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Anthicidae,Notoxinae,NA,NA,Notoxus,NA,NA,NA,NA,NA,2025-11-16T23:29:01Z,success
Novomessor cockerelli,GBIF,11772898,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Hymenoptera,NA,NA,NA,Formicidae,NA,NA,NA,Novomessor,NA,Novomessor cockerelli,NA,NA,NA,2025-11-16T23:24:14Z,success
Nylanderia,GBIF,4673740,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Hymenoptera,NA,NA,NA,Formicidae,NA,NA,NA,Nylanderia,NA,NA,NA,NA,NA,2025-11-16T23:33:29Z,success
Nysius,ITIS,107868,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Pentatomomorpha,Lygaeoidea,Lygaeidae,Orsillinae,Nysiini,NA,Nysius,NA,NA,NA,NA,NA,2025-11-16T23:29:02Z,success
Odontomachus,ITIS,574200,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Ponerinae,Ponerini,NA,Odontomachus,NA,NA,NA,NA,NA,2025-11-16T23:29:02Z,success
Odontomachus clarus,ITIS,583616,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Ponerinae,Ponerini,NA,Odontomachus,NA,Odontomachus clarus,NA,NA,NA,2025-11-16T23:33:24Z,success
Oeclidius,GBIF,2061259,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Hemiptera,NA,NA,NA,Kinnaridae,NA,NA,NA,Oeclidius,NA,NA,NA,NA,NA,2025-11-16T23:29:03Z,success
Oecobiidae,ITIS,847744,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Oecobiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:05Z,success
Oecobius,ITIS,848972,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Oecobiidae,NA,NA,NA,Oecobius,NA,NA,NA,NA,NA,2025-11-16T23:29:04Z,success
Oedemeridae,ITIS,114449,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Oedemeridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:06Z,success
Oligota,ITIS,186509,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Aleocharinae,Hypocyphtini,NA,Oligota,NA,NA,NA,NA,NA,2025-11-16T23:29:08Z,success
Oligotoma nigra,GBIF,4987906,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Embioptera,NA,NA,NA,Oligotomidae,NA,NA,NA,Oligotoma,NA,Oligotoma nigra,NA,NA,NA,2025-11-16T23:33:53Z,success
Oligotomidae,ITIS,102466,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Polyneoptera,Embioptera,NA,NA,NA,Oligotomidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:08Z,success
Omorgus,ITIS,929706,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Scarabeiformia,Scarabaeoidea,Trogidae,NA,NA,NA,Omorgus,NA,NA,NA,NA,NA,2025-11-16T23:29:09Z,success
Oncerometopus,ITIS,105482,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Cimicomorpha,Miroidea,Miridae,Mirinae,Restheniini,NA,Oncerometopus,NA,NA,NA,NA,NA,2025-11-16T23:29:10Z,success
Oncotylus,ITIS,106580,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Cimicomorpha,Miroidea,Miridae,Phylinae,Phylini,NA,Oncotylus,NA,NA,NA,NA,NA,2025-11-16T23:29:10Z,success
Onthophagus gazella,ITIS,187521,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Scarabeiformia,Scarabaeoidea,Scarabaeidae,Scarabaeinae,Onthophagini,NA,Onthophagus,Onthophagus (Digitonthophagus),Onthophagus gazella,NA,NA,NA,2025-11-16T23:32:48Z,success
Oonopidae,ITIS,847745,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Oonopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:11Z,success
Operclipygus,ITIS,803873,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Staphyliniformia,Histeroidea,Histeridae,Histerinae,Exosternini,NA,Operclipygus,NA,NA,NA,NA,NA,2025-11-16T23:31:35Z,success
Ophryastes,ITIS,616958,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Curculionoidea,Curculionidae,NA,NA,NA,Ophryastes,NA,NA,NA,NA,NA,2025-11-16T23:29:12Z,success
Opiliones,ITIS,82753,Order,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Opiliones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:13Z,success
Opsius,ITIS,200124,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Auchenorrhyncha,Cicadomorpha,Membracoidea,Cicadellidae,NA,NA,NA,Opsius,NA,NA,NA,NA,NA,2025-11-16T23:29:14Z,success
Orchestina,ITIS,848991,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Oonopidae,NA,NA,NA,Orchestina,NA,NA,NA,NA,NA,2025-11-16T23:29:15Z,success
Oribatida,ITIS,733326,Suborder,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,Acariformes,Sarcoptiformes,Oribatida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:32:06Z,success
Orius,ITIS,106959,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Cimicomorpha,Cimicoidea,Anthocoridae,Anthocorinae,Oriini,NA,Orius,NA,NA,NA,NA,NA,2025-11-16T23:29:16Z,success
Orthoperus,ITIS,186939,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Corylophidae,Corylophinae,Orthoperini,NA,Orthoperus,NA,NA,NA,NA,NA,2025-11-16T23:29:17Z,success
Orthoptera,ITIS,102160,Order,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Polyneoptera,Orthoptera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:18Z,success
Osorius,ITIS,186543,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Osoriinae,NA,NA,Osorius,NA,NA,NA,NA,NA,2025-11-16T23:29:18Z,success
Oxaeinae,ITIS,633911,Subfamily,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Apoidea,Andrenidae,Oxaeinae,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:19Z,success
Oxyopes,ITIS,872667,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Oxyopidae,NA,NA,NA,Oxyopes,NA,NA,NA,NA,NA,2025-11-16T23:29:20Z,success
Oxyopidae,ITIS,871532,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Oxyopidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:21Z,success
Ozognathus,ITIS,696303,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Bostrichiformia,Bostrichoidea,Ptinidae,Ernobiinae,NA,NA,Ozognathus,NA,NA,NA,NA,NA,2025-11-16T23:29:21Z,success
Pachybrachis,ITIS,719766,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,Cryptocephalinae,Cryptocephalini,NA,Pachybrachis,NA,NA,NA,NA,NA,2025-11-16T23:29:22Z,success
Pachycorinae,ITIS,721737,Subfamily,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Scutelleridae,Pachycorinae,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:32:30Z,success
Pachytroctidae,ITIS,103326,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Psocodea,Troctomorpha,Nanopsocetae,NA,Pachytroctidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:23Z,success
Pagasa,ITIS,107134,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Cimicomorpha,Cimicoidea,Nabidae,Prostemmatinae,NA,NA,Pagasa,NA,NA,NA,NA,NA,2025-11-16T23:29:24Z,success
Pangaeus,ITIS,108599,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Cydnidae,Cydninae,NA,NA,Pangaeus,NA,NA,NA,NA,NA,2025-11-16T23:29:25Z,success
Pangaeus bilineatus,ITIS,108602,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Cydnidae,Cydninae,NA,NA,Pangaeus,Pangaeus (Homaloporus),Pangaeus bilineatus,NA,NA,NA,2025-11-16T23:33:19Z,success
Papusus,GBIF,4719233,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Coleoptera,NA,NA,NA,Staphylinidae,NA,NA,NA,Papusus,NA,NA,NA,NA,NA,2025-11-16T23:29:26Z,success
Parasitidae,ITIS,1118088,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,Parasitiformes,Mesostigmata,Monogynaspida,Gamasina,Parasitoidea,Parasitidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:32:09Z,success
Paratrechina,ITIS,154224,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Formicinae,Lasiini,NA,Paratrechina,NA,NA,NA,NA,NA,2025-11-16T23:29:27Z,success
Paratrechina longicornis,ITIS,154225,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Formicinae,Lasiini,NA,Paratrechina,NA,Paratrechina longicornis,NA,NA,NA,2025-11-16T23:33:06Z,success
Paravaejovis spinigerus,GBIF,7525188,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Arachnida,NA,NA,NA,Scorpiones,NA,NA,NA,Vaejovidae,NA,NA,NA,Paravaejovis,NA,Paravaejovis spinigerus,NA,NA,NA,2025-11-16T23:33:33Z,success
Pardosa,ITIS,849078,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Lycosidae,NA,NA,NA,Pardosa,NA,NA,NA,NA,NA,2025-11-16T23:29:28Z,success
Peckhamia,ITIS,872750,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Salticidae,NA,NA,NA,Peckhamia,NA,NA,NA,NA,NA,2025-11-16T23:29:29Z,success
Pegomya,ITIS,148691,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Anthomyiidae,Pegomyinae,Pegomyini,NA,Pegomya,NA,NA,NA,NA,NA,2025-11-16T23:33:58Z,success
Pentatomidae,ITIS,108628,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,Pentatomidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:29Z,success
Pentatomoidea,ITIS,676848,Superfamily,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Hemiptera,Heteroptera,Pentatomomorpha,Pentatomoidea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:33:12Z,success
Pepsis,GBIF,1346073,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Hymenoptera,NA,NA,NA,Pompilidae,NA,NA,NA,Pepsis,NA,NA,NA,NA,NA,2025-11-16T23:33:07Z,success
Periplaneta,ITIS,102405,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Polyneoptera,Blattodea,NA,NA,Blattoidea,Blattidae,Blattinae,NA,NA,Periplaneta,NA,NA,NA,NA,NA,2025-11-16T23:33:13Z,success
Periplaneta americana,ITIS,102406,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Polyneoptera,Blattodea,NA,NA,Blattoidea,Blattidae,Blattinae,NA,NA,Periplaneta,NA,Periplaneta americana,NA,NA,NA,2025-11-16T23:33:15Z,success
Peucetia,GBIF,2178530,Genus,Animalia,NA,NA,NA,Arthropoda,NA,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Oxyopidae,NA,NA,NA,Peucetia,NA,NA,NA,NA,NA,2025-11-16T23:33:56Z,success
Phalangiidae,ITIS,1012454,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Opiliones,Eupnoi,NA,Phalangioidea,Phalangiidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:32:49Z,success
Pheidole,ITIS,154226,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Pheidolini,NA,Pheidole,NA,NA,NA,NA,NA,2025-11-16T23:29:30Z,success
Pheidole californica,ITIS,580859,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Pheidolini,NA,Pheidole,NA,Pheidole californica,NA,NA,NA,2025-11-16T23:24:54Z,success
Pheidole desertorum,ITIS,580924,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Pheidolini,NA,Pheidole,NA,Pheidole desertorum,NA,NA,NA,2025-11-16T23:26:08Z,success
Pheidole floridana,ITIS,580963,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Pheidolini,NA,Pheidole,NA,Pheidole floridana,NA,NA,NA,2025-11-16T23:26:50Z,success
Pheidole gilvescens,ITIS,580978,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Pheidolini,NA,Pheidole,NA,Pheidole gilvescens,NA,NA,NA,2025-11-16T23:26:59Z,success
Pheidole micula,ITIS,581083,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Pheidolini,NA,Pheidole,NA,Pheidole micula,NA,NA,NA,2025-11-16T23:28:32Z,success
Pheidole sciophila,ITIS,581209,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Pheidolini,NA,Pheidole,NA,Pheidole sciophila,NA,NA,NA,2025-11-16T23:30:25Z,success
Pheidole spadonia,ITIS,581232,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Pheidolini,NA,Pheidole,NA,Pheidole spadonia,NA,NA,NA,2025-11-16T23:30:47Z,success
Pheidole tepicana,ITIS,581265,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Pheidolini,NA,Pheidole,NA,Pheidole tepicana,NA,NA,NA,2025-11-16T23:31:15Z,success
Pheidole tetra,GBIF,8428917,Species,Animalia,NA,NA,NA,Arthropoda,NA,NA,Insecta,NA,NA,NA,Hymenoptera,NA,NA,NA,Formicidae,NA,NA,NA,Pheidole,NA,Pheidole tetra,NA,NA,NA,2025-11-16T23:30:04Z,success
Pheidole xerophila,ITIS,581323,Species,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Hymenoptera,Apocrita,Aculeata,Vespoidea,Formicidae,Myrmicinae,Pheidolini,NA,Pheidole,NA,Pheidole xerophila,NA,NA,NA,2025-11-16T23:31:41Z,success
Phelister,ITIS,728591,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Staphyliniformia,Histeroidea,Histeridae,Histerinae,Exosternini,NA,Phelister,NA,NA,NA,NA,NA,2025-11-16T23:29:31Z,success
Phidippus,ITIS,872783,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Salticidae,NA,NA,NA,Phidippus,NA,NA,NA,NA,NA,2025-11-16T23:32:39Z,success
Philodromidae,ITIS,871533,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Philodromidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:32Z,success
Philonthus,ITIS,113292,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Staphylininae,NA,NA,Philonthus,NA,NA,NA,NA,NA,2025-11-16T23:29:33Z,success
Phlaeothripidae,ITIS,103357,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Acercaria,Thysanoptera,Tubulifera,NA,NA,Phlaeothripidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:33Z,success
Phloeolaemus,ITIS,705811,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Cucujoidea,Laemophloeidae,NA,NA,NA,Phloeolaemus,NA,NA,NA,NA,NA,2025-11-16T23:29:34Z,success
Pholcidae,ITIS,847751,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Pholcidae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:36Z,success
Pholcus,ITIS,849119,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Pholcidae,NA,NA,NA,Pholcus,NA,NA,NA,NA,NA,2025-11-16T23:29:35Z,success
Phoridae,ITIS,138921,Family,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Phoridae,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-11-16T23:29:37Z,success
Phthiria,ITIS,134828,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Diptera,Brachycera,Muscomorpha,NA,Bombyliidae,Phthiriinae,NA,NA,Phthiria,NA,NA,NA,NA,NA,2025-11-16T23:31:59Z,success
Phyllophaga,ITIS,926453,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Scarabeiformia,Scarabaeoidea,Scarabaeidae,Melolonthinae,Melolonthini,NA,Phyllophaga,NA,NA,NA,NA,NA,2025-11-16T23:29:38Z,success
Phyllotreta,ITIS,719700,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Hexapoda,NA,Insecta,Pterygota,Neoptera,Holometabola,Coleoptera,Polyphaga,Cucujiformia,Chrysomeloidea,Chrysomelidae,Galerucinae,Alticini,NA,Phyllotreta,NA,NA,NA,NA,NA,2025-11-16T23:29:37Z,success
Physocyclus,ITIS,849130,Genus,Animalia,Bilateria,Protostomia,Ecdysozoa,Arthropoda,Chelicerata,NA,Arachnida,NA,NA,NA,Araneae,NA,NA,NA,Pholcidae,NA,NA,NA,Physocyclus,NA,NA,NA,NA,NA,2025-11-16T23:29:39Z,success
